State,County,City,Neighborhood,Link,Similar Google Neighborhood,Google Place ID
CA,Santa Clara,Santa Clara,Monroe/Cabrillo,https://nextdoor.com/neighborhood/monroecabrillo--santa-clara--ca/,None,None
CA,Santa Clara,Santa Clara,Montague,https://nextdoor.com/neighborhood/montague--santa-clara--ca/,None,None
CA,Santa Clara,Santa Clara,Moreland,https://nextdoor.com/neighborhood/moreland--santa-clara--ca/,None,None
CA,Santa Clara,Santa Clara,North of Robinson,https://nextdoor.com/neighborhood/noro--santa-clara--ca/,None,None
CA,Santa Clara,Santa Clara,Oakmead,https://nextdoor.com/neighborhood/oakmeadca--santa-clara--ca/,None,None
CA,Santa Clara,Santa Clara,Oakridge Apartments,https://nextdoor.com/neighborhood/oakridgeapartments--santa-clara--ca/,None,None
CA,Santa Clara,Santa Clara,Old Bassett Station,https://nextdoor.com/neighborhood/oldbassettstation--santa-clara--ca/,None,None
CA,Santa Clara,Santa Clara,Orchard Glen,https://nextdoor.com/neighborhood/orchardglensantaclara--santa-clara--ca/,None,None
CA,Santa Clara,Santa Clara,Pacific Gardens,https://nextdoor.com/neighborhood/pacificgardensca--santa-clara--ca/,None,None
CA,Santa Clara,Santa Clara,Park Court,https://nextdoor.com/neighborhood/parkcourt--santa-clara--ca/,None,None
CA,Santa Clara,Santa Clara,Park-Hilmar,https://nextdoor.com/neighborhood/parkhilmar--santa-clara--ca/,None,None
CA,Santa Clara,Santa Clara,Primavera,https://nextdoor.com/neighborhood/primavera--santa-clara--ca/,None,None
CA,Santa Clara,Santa Clara,Pruneridge Place,https://nextdoor.com/neighborhood/pruneridgeplace--santa-clara--ca/,None,None
CA,Santa Clara,Santa Clara,Rancho Palma Grande,https://nextdoor.com/neighborhood/ranchopalmagrande--santa-clara--ca/,None,None
CA,Santa Clara,Santa Clara,Rivermark,https://nextdoor.com/neighborhood/rivermark--santa-clara--ca/,None,None
CA,Santa Clara,Santa Clara,San Tomas Creek,https://nextdoor.com/neighborhood/santomascreek--santa-clara--ca/,None,None
CA,Santa Clara,Santa Clara,San Tomas Woods,https://nextdoor.com/neighborhood/santomaswoods--santa-clara--ca/,None,None
CA,Santa Clara,Santa Clara,Serena Park,https://nextdoor.com/neighborhood/serenaparksantaclara--santa-clara--ca/,None,None
CA,Santa Clara,Santa Clara,Sheraton Drive,https://nextdoor.com/neighborhood/sheratondrive--santa-clara--ca/,None,None
CA,Santa Clara,Santa Clara,South of Forest,https://nextdoor.com/neighborhood/sofna--santa-clara--ca/,None,None
CA,Santa Clara,Santa Clara,Summerwood,https://nextdoor.com/neighborhood/summerwoodca--santa-clara--ca/,None,None
CA,Santa Clara,Santa Clara,Talavera,https://nextdoor.com/neighborhood/talavera--santa-clara--ca/,None,None
CA,Santa Clara,Santa Clara,Vista,https://nextdoor.com/neighborhood/vistasantaclara--santa-clara--ca/,None,None
CA,Santa Clara,Santa Clara,Warburton and Los Padres,https://nextdoor.com/neighborhood/warburtonlospadres--santa-clara--ca/,None,None
CA,Santa Clara,Santa Clara,Washington and Reed St,https://nextdoor.com/neighborhood/washingtonandreedst--santa-clara--ca/,None,None
CA,Santa Clara,Santa Clara,Washington Park,https://nextdoor.com/neighborhood/washingtonparksantaclara--santa-clara--ca/,None,None
CA,Santa Clara,Santa Clara,Westwood,https://nextdoor.com/neighborhood/westwoodsantaclara--santa-clara--ca/,None,None
CA,Santa Clara,Santa Clara,Wilcox High to Cabrillo,https://nextdoor.com/neighborhood/wilcoxhightocabrillo--santa-clara--ca/,None,None
CA,Santa Clara,Santa Clara,Willow Springs,https://nextdoor.com/neighborhood/willowsprings--santa-clara--ca/,None,None
CA,Santa Clara,Santa Clara,Woodsborough,https://nextdoor.com/neighborhood/woodsborough--santa-clara--ca/,None,None
CA,Santa Clara,Sunnyvale,37 Degrees North,https://nextdoor.com/neighborhood/37degreesnorth--sunnyvale--ca/,None,None
CA,Santa Clara,Sunnyvale,Adobe Wells MHP,https://nextdoor.com/neighborhood/adobewellsmhp--sunnyvale--ca/,None,None
CA,Santa Clara,Sunnyvale,Avalon Silicon Valley,https://nextdoor.com/neighborhood/avalonsiliconvalley--sunnyvale--ca/,None,None
CA,Santa Clara,Sunnyvale,Belleville,https://nextdoor.com/neighborhood/belleville--sunnyvale--ca/,None,None
CA,Santa Clara,Sunnyvale,Bernardo Iowa,https://nextdoor.com/neighborhood/bernardoiowa--sunnyvale--ca/,None,None
CA,Santa Clara,Sunnyvale,Bobwhite and Bobolink,https://nextdoor.com/neighborhood/bobwhiteandbobolink--sunnyvale--ca/,None,None
CA,Santa Clara,Sunnyvale,Casa Blanca Townhomes,https://nextdoor.com/neighborhood/casablancatownhomes--sunnyvale--ca/,None,None
CA,Santa Clara,Sunnyvale,Casa De Amigos,https://nextdoor.com/neighborhood/casadeamigos--sunnyvale--ca/,None,None
CA,Santa Clara,Sunnyvale,Cedarwood,https://nextdoor.com/neighborhood/cedarwoodsunnyvale--sunnyvale--ca/,None,None
CA,Santa Clara,Sunnyvale,Cherry Chase,https://nextdoor.com/neighborhood/cherrychase--sunnyvale--ca/,None,None
CA,Santa Clara,Sunnyvale,Cherry Hill,https://nextdoor.com/neighborhood/cherryhillca--sunnyvale--ca/,None,None
CA,Santa Clara,Sunnyvale,Cherry Orchard,https://nextdoor.com/neighborhood/cherryorchard--sunnyvale--ca/,None,None
CA,Santa Clara,Sunnyvale,Citra,https://nextdoor.com/neighborhood/citra--sunnyvale--ca/,None,None
CA,Santa Clara,Sunnyvale,Cumberland South,https://nextdoor.com/neighborhood/cumberlandsouthsunnyvale--sunnyvale--ca/,Cumberland South,ChIJIZwhHY-2j4ARnIntNW3Ib5s
CA,Santa Clara,Sunnyvale,Deguigne Dr,https://nextdoor.com/neighborhood/deguignedr--sunnyvale--ca/,None,None
CA,Santa Clara,Sunnyvale,Downtown/Heritage District,https://nextdoor.com/neighborhood/downtownhd--sunnyvale--ca/,Heritage District,ChIJmbrQbV22j4ARkMtL0__Bnng
CA,Santa Clara,Sunnyvale,Dunsmuir,https://nextdoor.com/neighborhood/dunsmuir--sunnyvale--ca/,None,None
CA,Santa Clara,Sunnyvale,E Fremont Ave,https://nextdoor.com/neighborhood/efremontave--sunnyvale--ca/,None,None
CA,Santa Clara,Sunnyvale,Encinal Park,https://nextdoor.com/neighborhood/encinalparkarea--sunnyvale--ca/,None,None
CA,Santa Clara,Sunnyvale,Evelyn Glen,https://nextdoor.com/neighborhood/evelynglen--sunnyvale--ca/,None,None
CA,Santa Clara,Sunnyvale,Fairbrae,https://nextdoor.com/neighborhood/fairbrae--sunnyvale--ca/,None,None
CA,Santa Clara,Sunnyvale,Fair Oaks and Wolfe,https://nextdoor.com/neighborhood/fairoaksandwolfe--sunnyvale--ca/,None,None
CA,Santa Clara,Sunnyvale,Fremont Terrace,https://nextdoor.com/neighborhood/fremontterrace--sunnyvale--ca/,None,None
CA,Santa Clara,Sunnyvale,Garden Grove,https://nextdoor.com/neighborhood/gardengrovesunnyvale--sunnyvale--ca/,None,None
CA,Santa Clara,Sunnyvale,Heritage Park,https://nextdoor.com/neighborhood/heritageparksunnyvale--sunnyvale--ca/,None,None
CA,Santa Clara,Sunnyvale,Hollenbeck/Alberta,https://nextdoor.com/neighborhood/hollenbeckalberta--sunnyvale--ca/,None,None
CA,Santa Clara,Sunnyvale,Homestead/Heron,https://nextdoor.com/neighborhood/homesteadheron--sunnyvale--ca/,None,None
CA,Santa Clara,Sunnyvale,Lakewood Village,https://nextdoor.com/neighborhood/lakewoodvillageca--sunnyvale--ca/,Lakewood,ChIJDwdyNC-2j4AR8LlyMQckedM
CA,Santa Clara,Sunnyvale,Las Palmas,https://nextdoor.com/neighborhood/laspalmasca--sunnyvale--ca/,None,None
CA,Santa Clara,Sunnyvale,Lawrence Station,https://nextdoor.com/neighborhood/lawrencestation--sunnyvale--ca/,None,None
CA,Santa Clara,Sunnyvale,Lowlanders,https://nextdoor.com/neighborhood/lowlandersca--sunnyvale--ca/,Lowlanders,ChIJtaiOgUW2j4ARGjYtQRFI40s
CA,Santa Clara,Sunnyvale,Madera,https://nextdoor.com/neighborhood/madera--sunnyvale--ca/,None,None
CA,Santa Clara,Sunnyvale,Mary Manor,https://nextdoor.com/neighborhood/marymanor--sunnyvale--ca/,None,None
CA,Santa Clara,Sunnyvale,Morse Park,https://nextdoor.com/neighborhood/morsepark--sunnyvale--ca/,Morse Park,ChIJ_cuhXdO3j4ARoMJrNE9HPaQ
CA,Santa Clara,Sunnyvale,Nimitz,https://nextdoor.com/neighborhood/nimitz--sunnyvale--ca/,Nimitz,ChIJZZZwXtO1j4ARiVc1-21qJ8g
CA,Santa Clara,Sunnyvale,Olive - America,https://nextdoor.com/neighborhood/oliveamerica--sunnyvale--ca/,None,None
CA,Santa Clara,Sunnyvale,Ortega Park,https://nextdoor.com/neighborhood/ortegaparksv--sunnyvale--ca/,None,None
CA,Santa Clara,Sunnyvale,Plaza Del Rey,https://nextdoor.com/neighborhood/plazadelrey--sunnyvale--ca/,Plaza Del Rey,ChIJeWVcMi22j4ARHAs4F4o1uJ4
CA,Santa Clara,Sunnyvale,Ponderosa Park,https://nextdoor.com/neighborhood/ponderosapark--sunnyvale--ca/,Ponderosa Park,ChIJiyQoI-O1j4ARmFpxIotaK6Y
CA,Santa Clara,Sunnyvale,Raynor Park,https://nextdoor.com/neighborhood/raynorparksunnyvale--sunnyvale--ca/,None,None
CA,Santa Clara,Sunnyvale,Remington,https://nextdoor.com/neighborhood/remingtonca--sunnyvale--ca/,None,None
CA,Santa Clara,Sunnyvale,San Miguel,https://nextdoor.com/neighborhood/sanmiguelsunnyvale--sunnyvale--ca/,San Miguel,ChIJ0bEFdDC2j4ARNoKIDyB3Kh4
CA,Santa Clara,Sunnyvale,Santa Ana,https://nextdoor.com/neighborhood/santaana--sunnyvale--ca/,None,None
CA,Santa Clara,Sunnyvale,Serra Park,https://nextdoor.com/neighborhood/serrapark--sunnyvale--ca/,None,None
CA,Santa Clara,Sunnyvale,Snail,https://nextdoor.com/neighborhood/snail--sunnyvale--ca/,Snail,ChIJhUA7E0y2j4ARflGDX-C6ifQ
CA,Santa Clara,Sunnyvale,Stewart Village,https://nextdoor.com/neighborhood/stewartvillage--sunnyvale--ca/,None,None
CA,Santa Clara,Sunnyvale,Stowell Orchard,https://nextdoor.com/neighborhood/stowellorchard--sunnyvale--ca/,None,None
CA,Santa Clara,Sunnyvale,SunnyArts,https://nextdoor.com/neighborhood/sunnyarts--sunnyvale--ca/,Sunnyarts,ChIJW4220961j4AR0sRq-zMS9sU
CA,Santa Clara,Sunnyvale,Sunnyvale,https://nextdoor.com/neighborhood/sunnyvalechallengerneighbors--sunnyvale--ca/,Sunnyvale,ChIJO13QqUW2j4ARosN83Sb7jXY
CA,Santa Clara,Sunnyvale,Tasman Crossing,https://nextdoor.com/neighborhood/tasmancrossing--sunnyvale--ca/,None,None
CA,Santa Clara,Sunnyvale,The Arches Apartments,https://nextdoor.com/neighborhood/thearchesapts--sunnyvale--ca/,None,None
CA,Santa Clara,Sunnyvale,Ticonderoga-Trenton,https://nextdoor.com/neighborhood/ticonderoga-trenton--sunnyvale--ca/,None,None
CA,Santa Clara,Sunnyvale,Tome,https://nextdoor.com/neighborhood/tome--sunnyvale--ca/,None,None
CA,Santa Clara,Sunnyvale,Victory Village,https://nextdoor.com/neighborhood/victoryvillage--sunnyvale--ca/,None,None
CA,Santa Clara,Sunnyvale,Washington Park,https://nextdoor.com/neighborhood/washingtonparksunnvyale--sunnyvale--ca/,None,None
CA,Santa Clara,Sunnyvale,Wildwood Manor Apts,https://nextdoor.com/neighborhood/wildwoodmanorapts--sunnyvale--ca/,None,None
CA,Santa Clara,Palo Alto,Adobe Meadow,https://nextdoor.com/neighborhood/adobemeadow--palo-alto--ca/,None,None
CA,Santa Clara,Palo Alto,Altaire,https://nextdoor.com/neighborhood/altaireca--palo-alto--ca/,None,None
CA,Santa Clara,Palo Alto,Alta Torre,https://nextdoor.com/neighborhood/altatorre--palo-alto--ca/,None,None
CA,Santa Clara,Palo Alto,Barron Park,https://nextdoor.com/neighborhood/barronparkca--palo-alto--ca/,Barron Park,ChIJQd3qoIi6j4ARYFtGKxvHPbA
CA,Santa Clara,Palo Alto,Bowman,https://nextdoor.com/neighborhood/bowmanca--palo-alto--ca/,None,None
CA,Santa Clara,Palo Alto,California ave Easy,https://nextdoor.com/neighborhood/californiaaveeasy--palo-alto--ca/,None,None
CA,Santa Clara,Palo Alto,Charleston Gardens,https://nextdoor.com/neighborhood/charlestongardensca--palo-alto--ca/,Charleston Gardens,ChIJUxQYsRK6j4ARmISu72sxiUs
CA,Santa Clara,Palo Alto,Charleston Meadows,https://nextdoor.com/neighborhood/charlestonmeadows--palo-alto--ca/,Charleston Meadow,ChIJP3eRM3u6j4AR1EsG-ITkDkc
CA,Santa Clara,Palo Alto,College Terrace,https://nextdoor.com/neighborhood/collegeterracepaloalto--palo-alto--ca/,College Terrace,ChIJcRNUL-i6j4ARMP0xmHYbI-E
CA,Santa Clara,Palo Alto,Community Center,https://nextdoor.com/neighborhood/communitycenter--palo-alto--ca/,Community Center,ChIJHyvYsxC7j4ARoH_8luBOsH8
CA,Santa Clara,Palo Alto,Crescent Park,https://nextdoor.com/neighborhood/crescentpark--palo-alto--ca/,Crescent Park,ChIJpbQpKhW7j4ARwJZ55uCUN6w
CA,Santa Clara,Palo Alto,Downtown North,https://nextdoor.com/neighborhood/downtownnorth--palo-alto--ca/,Downtown North,ChIJlxo-_Te7j4AR6r5kc76od0E
CA,Santa Clara,Palo Alto,Duveneck - St. Francis,https://nextdoor.com/neighborhood/duveneckstfrancis--palo-alto--ca/,Duveneck - St. Francis,ChIJt4bM5we7j4AReFkgK4z2gj0
CA,Santa Clara,Palo Alto,Echelon Palo Alto,https://nextdoor.com/neighborhood/echelonpa--palo-alto--ca/,None,None
CA,Santa Clara,Palo Alto,Embarcadero-Bayshore,https://nextdoor.com/neighborhood/embarcaderobayshore--palo-alto--ca/,None,None
CA,Santa Clara,Palo Alto,Evergreen Park,https://nextdoor.com/neighborhood/evergreenparkpaloalto--palo-alto--ca/,Evergreen Park,ChIJAfIvtuW6j4ARNnweZPLdujA
CA,Santa Clara,Palo Alto,Fairmeadow,https://nextdoor.com/neighborhood/fairmeadow--palo-alto--ca/,Fairmeadow,ChIJlztISW-6j4AR5PavMN7TQLY
CA,Santa Clara,Palo Alto,Fulton Street,https://nextdoor.com/neighborhood/fultonstreet--palo-alto--ca/,None,None
CA,Santa Clara,Palo Alto,Greater Miranda,https://nextdoor.com/neighborhood/greatermiranda--palo-alto--ca/,Greater Miranda,ChIJ1WuL_H6wj4ARKnNrFebdFOM
CA,Santa Clara,Palo Alto,Greater Mitchell Park,https://nextdoor.com/neighborhood/greatermitchellpark--palo-alto--ca/,None,None
CA,Santa Clara,Palo Alto,Green Acres I,https://nextdoor.com/neighborhood/greenacresi--palo-alto--ca/,Green Acres,ChIJ7ZA5roC6j4ARGIqRcSUd72c
CA,Santa Clara,Palo Alto,Greendell,https://nextdoor.com/neighborhood/greendell--palo-alto--ca/,None,None
CA,Santa Clara,Palo Alto,Greenmeadow,https://nextdoor.com/neighborhood/greenmeadow--palo-alto--ca/,Greenmeadow,ChIJY2O8y3O6j4ARPDCPor0U3qU
CA,Santa Clara,Palo Alto,Hansen,https://nextdoor.com/neighborhood/hansenca--palo-alto--ca/,None,None
CA,Santa Clara,Palo Alto,Hotel President,https://nextdoor.com/neighborhood/hotelpresident--palo-alto--ca/,None,None
CA,Santa Clara,Palo Alto,JCC,https://nextdoor.com/neighborhood/jccpaloalto--palo-alto--ca/,None,None
CA,Santa Clara,Palo Alto,Kings Lane,https://nextdoor.com/neighborhood/kingslane--palo-alto--ca/,None,None
CA,Santa Clara,Palo Alto,Leland Manor,https://nextdoor.com/neighborhood/lelandmanorca--palo-alto--ca/,Leland Manor,ChIJz1A6MQK7j4ARmsf6X5OHbGA
CA,Santa Clara,Palo Alto,Loma Verde,https://nextdoor.com/neighborhood/lomaverdeca--palo-alto--ca/,None,None
CA,Santa Clara,Palo Alto,Manuela Ave./Esther Clark Park,https://nextdoor.com/neighborhood/manuelaaveestherclarkpark--palo-alto--ca/,None,None
CA,Santa Clara,Palo Alto,Meadow Circle,https://nextdoor.com/neighborhood/meadowcircleca--palo-alto--ca/,None,None
CA,Santa Clara,Palo Alto,Meadow Park,https://nextdoor.com/neighborhood/meadowpark--palo-alto--ca/,None,None
CA,Santa Clara,Palo Alto,Midtown,https://nextdoor.com/neighborhood/midtownpaloalto--palo-alto--ca/,Midtown,ChIJaeuX7la6j4AR4Oq_Y-X2828
CA,Santa Clara,Palo Alto,Moldaw Residences,https://nextdoor.com/neighborhood/moldawresidences--palo-alto--ca/,None,None
CA,Santa Clara,Palo Alto,Monroe Park,https://nextdoor.com/neighborhood/monroeparkca--palo-alto--ca/,None,None
CA,Santa Clara,Palo Alto,Old Palo Alto,https://nextdoor.com/neighborhood/opana--palo-alto--ca/,Old Palo Alto,ChIJYST2dOK6j4ARkBxIz7skWIc
CA,Santa Clara,Palo Alto,Oregon Green,https://nextdoor.com/neighborhood/oregongreen--palo-alto--ca/,None,None
CA,Santa Clara,Palo Alto,Palo Alto Hills,https://nextdoor.com/neighborhood/paloaltohills--palo-alto--ca/,Palo Alto Hills,ChIJPy2ZIhuwj4ARXqhwvC_duzc
CA,Santa Clara,Palo Alto,Palo Alto Keats Ct,https://nextdoor.com/neighborhood/paloaltokeatsct--palo-alto--ca/,None,None
CA,Santa Clara,Palo Alto,Palo Alto Orchards,https://nextdoor.com/neighborhood/paloaltoorchards--palo-alto--ca/,Palo Alto Orchards,ChIJv_iyVXm6j4ARnsPra6S2D8w
CA,Santa Clara,Palo Alto,Palo Verde,https://nextdoor.com/neighborhood/paloverdepaloalto--palo-alto--ca/,Palo Verde,ChIJ_1nRdkS6j4ARQLTeQw6DNNE
CA,Santa Clara,Palo Alto,Professorville,https://nextdoor.com/neighborhood/professorville--palo-alto--ca/,None,None
CA,Santa Clara,Palo Alto,Rosewalk,https://nextdoor.com/neighborhood/rosewalk--palo-alto--ca/,None,None
CA,Santa Clara,Palo Alto,Rosewood Drive,https://nextdoor.com/neighborhood/rosewooddrive--palo-alto--ca/,None,None
CA,Santa Clara,Palo Alto,San Antonio Rd,https://nextdoor.com/neighborhood/sanantoniord--palo-alto--ca/,None,None
CA,Santa Clara,Palo Alto,Southgate,https://nextdoor.com/neighborhood/southgatepaloalto--palo-alto--ca/,Southgate,ChIJ-cizFOC6j4ARQmXU4oJwhqE
CA,Santa Clara,Palo Alto,University South,https://nextdoor.com/neighborhood/universitysouthca--palo-alto--ca/,University South,ChIJV2exCT27j4ARpDXREu-HOB4
CA,Santa Clara,Palo Alto,Ventura,https://nextdoor.com/neighborhood/venturaca--palo-alto--ca/,Ventura,ChIJ_ZyvwvS6j4ARMgOa-Wt7OH4
CA,Santa Clara,Palo Alto,Walnut Grove,https://nextdoor.com/neighborhood/walnutgrovepaloalto--palo-alto--ca/,None,None
CA,Santa Clara,Mountain View,Americana,https://nextdoor.com/neighborhood/americanaca--mountain-view--ca/,None,None
CA,Santa Clara,Mountain View,Birch Creek,https://nextdoor.com/neighborhood/birchcreek--mountain-view--ca/,None,None
CA,Santa Clara,Mountain View,Blossom Valley,https://nextdoor.com/neighborhood/blossomvalley--mountain-view--ca/,Blossom Valley,ChIJn5I3ximxj4ARYM6aJp9MefI
CA,Santa Clara,Mountain View,Carmel The Village,https://nextdoor.com/neighborhood/carmelthevillage--mountain-view--ca/,None,None
CA,Santa Clara,Mountain View,Cuernavaca,https://nextdoor.com/neighborhood/cuernavacaca--mountain-view--ca/,Cuernavaca,ChIJn7bQ58K2j4ARsIqrnSHwytc
CA,Santa Clara,Mountain View,Cuesta Park,https://nextdoor.com/neighborhood/cuestapark--mountain-view--ca/,Cuesta Park,ChIJvXZ1rdW2j4ARNnoOM5Q2v54
CA,Santa Clara,Mountain View,Del Medio,https://nextdoor.com/neighborhood/delmedio--mountain-view--ca/,None,None
CA,Santa Clara,Mountain View,Ellis St,https://nextdoor.com/neighborhood/ellisst--mountain-view--ca/,None,None
CA,Santa Clara,Mountain View,Farley,https://nextdoor.com/neighborhood/farleymv--mountain-view--ca/,None,None
CA,Santa Clara,Mountain View,Gemello,https://nextdoor.com/neighborhood/gemello--mountain-view--ca/,None,None
CA,Santa Clara,Mountain View,Hidden Gardens,https://nextdoor.com/neighborhood/hiddengardens--mountain-view--ca/,None,None
CA,Santa Clara,Mountain View,Jason Way,https://nextdoor.com/neighborhood/jasonway--mountain-view--ca/,None,None
CA,Santa Clara,Mountain View,Martens-Carmelita Neighborhood,https://nextdoor.com/neighborhood/martenscarmelitamv--mountain-view--ca/,Martens-Carmelita,ChIJPTiO_9m2j4ARdpJkhIZWtio
CA,Santa Clara,Mountain View,Miramontecastro,https://nextdoor.com/neighborhood/miramontecastro--mountain-view--ca/,None,None
CA,Santa Clara,Mountain View,Miramonte/Trophy/Eichler,https://nextdoor.com/neighborhood/miramontetrophyeichler--mountain-view--ca/,None,None
CA,Santa Clara,Mountain View,Moffett Boulevard,https://nextdoor.com/neighborhood/moffettboulevardca--mountain-view--ca/,None,None
CA,Santa Clara,Mountain View,Moffett & Middlefield,https://nextdoor.com/neighborhood/moffettmiddlefield--mountain-view--ca/,None,None
CA,Santa Clara,Mountain View,Monta Loma,https://nextdoor.com/neighborhood/montaloma--mountain-view--ca/,Monta Loma,ChIJD3JPTqewj4ARnqoCKfPqroo
CA,Santa Clara,Mountain View,Morgan,https://nextdoor.com/neighborhood/morgan--mountain-view--ca/,None,None
CA,Santa Clara,Mountain View,MV - Rengstorff Ave,https://nextdoor.com/neighborhood/mv-rengstorffave--mountain-view--ca/,None,None
CA,Santa Clara,Mountain View,North Whisman,https://nextdoor.com/neighborhood/northwhisman--mountain-view--ca/,North Whisman,ChIJ8_atfEC3j4ARqkqN56cTwNs
CA,Santa Clara,Mountain View,Oaktree Commons,https://nextdoor.com/neighborhood/oaktreecommons--mountain-view--ca/,None,None
CA,Santa Clara,Mountain View,Rengstorff Park,https://nextdoor.com/neighborhood/rengstorffpark--mountain-view--ca/,None,None
CA,Santa Clara,Mountain View,Rex Manor,https://nextdoor.com/neighborhood/rexmanor--mountain-view--ca/,Rex Manor,ChIJ_ZKkxLKwj4ARqNU_Z1JAtq4
CA,Santa Clara,Mountain View,Rock Creek,https://nextdoor.com/neighborhood/rockcreek--mountain-view--ca/,None,None
CA,Santa Clara,Mountain View,Sahara,https://nextdoor.com/neighborhood/sahara--mountain-view--ca/,None,None
CA,Santa Clara,Mountain View,Santiago Villa,https://nextdoor.com/neighborhood/santiagovilla--mountain-view--ca/,None,None
CA,Santa Clara,Mountain View,Shoreline West,https://nextdoor.com/neighborhood/shorelinewest--mountain-view--ca/,Shoreline West,ChIJcVCg_8mwj4ARLB8FA1qGg8o
CA,Santa Clara,Mountain View,Sierra Vista Park,https://nextdoor.com/neighborhood/sierravistapark--mountain-view--ca/,None,None
CA,Santa Clara,Mountain View,Springer Trees,https://nextdoor.com/neighborhood/springertrees--mountain-view--ca/,None,None
CA,Santa Clara,Mountain View,Square,https://nextdoor.com/neighborhood/square--mountain-view--ca/,None,None
CA,Santa Clara,Mountain View,St. Francis Acres,https://nextdoor.com/neighborhood/stfrancisacres--mountain-view--ca/,None,None
CA,Santa Clara,Mountain View,Stierlin Estates,https://nextdoor.com/neighborhood/stierlinestates--mountain-view--ca/,None,None
CA,Santa Clara,Mountain View,Sunnyvale II,https://nextdoor.com/neighborhood/sunnyvalemvca--mountain-view--ca/,None,None
CA,Santa Clara,Mountain View,Sylvan Park,https://nextdoor.com/neighborhood/sylvanpark--mountain-view--ca/,None,None
CA,Santa Clara,Mountain View,"The Crossings, Mt.View",https://nextdoor.com/neighborhood/thecrossingsmtview--mountain-view--ca/,The Crossings,ChIJo0004KGwj4ARuEI_Wkg0o-c
CA,Santa Clara,Mountain View,Treehome,https://nextdoor.com/neighborhood/treehome--mountain-view--ca/,None,None
CA,Santa Clara,Mountain View,Varsity Park,https://nextdoor.com/neighborhood/varsitypark--mountain-view--ca/,None,None
CA,Santa Clara,Mountain View,Waverly Park,https://nextdoor.com/neighborhood/waverlypark--mountain-view--ca/,Waverly Park,ChIJiapRcca2j4ARfHm_X5ti8fY
CA,Santa Clara,Mountain View,Wescoat Village,https://nextdoor.com/neighborhood/wescoatvillage--mountain-view--ca/,None,None
CA,Santa Clara,Cupertino,5618 Stevens Creek Blvd,https://nextdoor.com/neighborhood/5618stevenscreekblvd--cupertino--ca/,None,None
CA,Santa Clara,Cupertino,Apple HQ,https://nextdoor.com/neighborhood/applehq--cupertino--ca/,None,None
CA,Santa Clara,Cupertino,City Center,https://nextdoor.com/neighborhood/citycentercupertino--cupertino--ca/,None,None
CA,Santa Clara,Cupertino,Creston,https://nextdoor.com/neighborhood/crestoncupertino--cupertino--ca/,None,None
CA,Santa Clara,Cupertino,Fairgrove,https://nextdoor.com/neighborhood/fairgrovecupertino--cupertino--ca/,None,None
CA,Santa Clara,Cupertino,Faria,https://nextdoor.com/neighborhood/fariaca--cupertino--ca/,None,None
CA,Santa Clara,Cupertino,Garden Gate,https://nextdoor.com/neighborhood/gardengate--cupertino--ca/,None,None
CA,Santa Clara,Cupertino,Homestead Villa,https://nextdoor.com/neighborhood/homesteadvillacupertino--cupertino--ca/,None,None
CA,Santa Clara,Cupertino,Inspiration Heights,https://nextdoor.com/neighborhood/inspirationheights--cupertino--ca/,None,None
CA,Santa Clara,Cupertino,Monta Vista,https://nextdoor.com/neighborhood/montavistaca--cupertino--ca/,None,None
CA,Santa Clara,Cupertino,Montebello Rd,https://nextdoor.com/neighborhood/montebellord--cupertino--ca/,None,None
CA,Santa Clara,Cupertino,North Blaney,https://nextdoor.com/neighborhood/northblaney--cupertino--ca/,None,None
CA,Santa Clara,Cupertino,Oak Valley,https://nextdoor.com/neighborhood/oakvalleycupertino--cupertino--ca/,None,None
CA,Santa Clara,Cupertino,Rancho Rinconada,https://nextdoor.com/neighborhood/ranchorinconadacupertino--cupertino--ca/,Rancho Rinconada,ChIJW8EvYXC1j4ARsmM-0sEaQo0
CA,Santa Clara,Cupertino,Santa Clara Homestead,https://nextdoor.com/neighborhood/santaclarahomestead--cupertino--ca/,None,None
CA,Santa Clara,Cupertino,Skyline,https://nextdoor.com/neighborhood/skylinecupertino--cupertino--ca/,None,None
CA,Santa Clara,Cupertino,Stelling - De Anza,https://nextdoor.com/neighborhood/stelling-deanza--cupertino--ca/,None,None
CA,Santa Clara,Cupertino,Vallco,https://nextdoor.com/neighborhood/vallco--cupertino--ca/,None,None
CA,Santa Clara,Cupertino,Wilson Park,https://nextdoor.com/neighborhood/wilsonparkcup--cupertino--ca/,None,None
CA,Santa Clara,Cupertino,Woodspring,https://nextdoor.com/neighborhood/woodspringca--cupertino--ca/,None,None
CA,Santa Clara,Milpitas,Apex Centria,https://nextdoor.com/neighborhood/apexcentriaca--milpitas--ca/,None,None
CA,Santa Clara,Milpitas,Avalon Heights South,https://nextdoor.com/neighborhood/southavalon--milpitas--ca/,None,None
CA,Santa Clara,Milpitas,Ayer Ln,https://nextdoor.com/neighborhood/ayermilpitas--milpitas--ca/,None,None
CA,Santa Clara,Milpitas,Bayview Park,https://nextdoor.com/neighborhood/bayviewpark--milpitas--ca/,None,None
CA,Santa Clara,Milpitas,Beresford,https://nextdoor.com/neighborhood/beresfordcommunity--milpitas--ca/,None,None
CA,Santa Clara,Milpitas,California Landing Villas,https://nextdoor.com/neighborhood/californialandingvillas--milpitas--ca/,None,None
CA,Santa Clara,Milpitas,Canton Dr,https://nextdoor.com/neighborhood/cantondr--milpitas--ca/,None,None
